space,subspace,title,prompt,answer
mainframe,vsam/conceitos,VSAM 454 - Lds,"Para que serve um LDS e por que ele é diferente dos demais tipos VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: LDS é um Linear Data Set sem estrutura de registros lógicos gerenciada por VSAM, muito usado por produtos como DB2. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/estrutura,VSAM 455 - Cluster Componentes,"Como cluster, data component e index component se relacionam em VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: O cluster é a definição lógica; data component guarda dados; index component guarda estrutura de navegação quando o tipo exige índice. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/estrutura,VSAM 456 - Ci Ca,"Qual a diferença entre Control Interval e Control Area? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: CI é a menor unidade de transferência de I/O; CA é um agrupamento de CIs usado para administração e alocação. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/acesso,VSAM 457 - Sequencial,"Como funciona o acesso sequencial em um dataset VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: No acesso sequencial o programa percorre registros na ordem física ou lógica definida pelo tipo do dataset. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/acesso,VSAM 458 - Direto,"Como funciona o acesso direto por chave em VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: No acesso direto o programa posiciona e recupera registro por chave ou endereço relativo, reduzindo varredura desnecessária. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/acesso,VSAM 459 - Dinamico,"Quando faz sentido usar acesso dinâmico? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: Acesso dinâmico serve quando a rotina alterna leituras sequenciais e posicionamentos por chave conforme a regra de negócio. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/operações,VSAM 460 - Read,"O que deve ser observado ao ler um registro VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: É preciso respeitar organização, modo de acesso, chave válida e retorno de status para fim de arquivo ou não encontrado. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/operações,VSAM 461 - Write,"Quais cuidados existem ao gravar um novo registro VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: Ao gravar, devem ser respeitados layout, chave, espaço disponível e regras de unicidade ou posicionamento do dataset. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/operações,VSAM 462 - Rewrite,"Quando um REWRITE é permitido e o que pode dar errado? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: REWRITE só é seguro após leitura adequada do registro-alvo e pode falhar por concorrência, chave inválida ou comprimento inconsistente. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/operações,VSAM 463 - Delete,"O que acontece ao excluir registros em KSDS e ESDS? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: Em KSDS o registro é removido logicamente do conjunto indexado; em ESDS a exclusão tem limitações e frequentemente exige reorganização operacional. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/idcams,VSAM 464 - Define Cluster,"Qual o papel do DEFINE CLUSTER na criação de um dataset VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: DEFINE CLUSTER cria a definição do dataset com parâmetros de espaço, organização, chaves e atributos operacionais. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/idcams,VSAM 465 - Repro,"Quando usar REPRO e quais limitações devem ser consideradas? Responda pensando em operação, modelagem e manutenção no ciclo 19.","Nível 1: REPRO copia ou carrega dados entre datasets, sendo muito útil em carga inicial, backup lógico e reorganização. | Nível 2: No ciclo 19, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
