space,subspace,title,prompt,answer
Mainframe,JCL/Datasets,Qual é a diferença entre OLD e SHR em JCL? #482,"Compare os cenários, riscos e exemplos práticos.","Nível 1 — Conceito: OLD versus SHR em JCL define diferença prática entre old e shr, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de OLD versus SHR influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar OLD versus SHR, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize OLD versus SHR com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/Execução,Quando usar KEEP em vez de CATLG? #483,Responda com critério operacional e impacto em produção.,"Nível 1 — Conceito: KEEP versus CATLG em JCL define diferença prática entre keep e catlg, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de KEEP versus CATLG influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar KEEP versus CATLG, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize KEEP versus CATLG com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/Utilitários,Como diagnosticar problema relacionado a PLAN? #484,"Mostre sinais, causas prováveis e passos de correção.","Nível 1 — Conceito: PLAN em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de PLAN influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar PLAN, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize PLAN com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/Controle,Quais erros são comuns ao usar LOADLIB? #485,"Responda em níveis, do básico ao avançado.","Nível 1 — Conceito: LOADLIB em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de LOADLIB influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar LOADLIB, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize LOADLIB com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/Produção,Como escrever um exemplo de JCL usando STEPLIB autorizada? #486,Explique a lógica e as decisões do exemplo.,"Nível 1 — Conceito: STEPLIB autorizada em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de STEPLIB autorizada influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar STEPLIB autorizada, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize STEPLIB autorizada com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/GDG,Por que S322 é importante em rotinas batch? #487,Contextualize com operação real de mainframe.,"Nível 1 — Conceito: S322 em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de S322 influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar S322, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize S322 com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/VSAM,Como SB37 afeta desempenho ou confiabilidade? #488,"Considere volume, restart e manutenção.","Nível 1 — Conceito: SB37 em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de SB37 influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar SB37, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize SB37 com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/DFSORT,O que faz o parâmetro D37 em JCL? #489,"Explique o papel, quando usar e o que muda na execução.","Nível 1 — Conceito: D37 em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de D37 influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar D37, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize D37 com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/DB2,Qual é a diferença entre GDG e dataset sequencial comum em JCL? #490,"Compare os cenários, riscos e exemplos práticos.","Nível 1 — Conceito: GDG versus dataset sequencial comum em JCL define diferença prática entre gdg e dataset sequencial comum, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de GDG versus dataset sequencial comum influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar GDG versus dataset sequencial comum, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize GDG versus dataset sequencial comum com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/TSO/Batch,Quando usar SPACE em vez de RLSE? #491,Responda com critério operacional e impacto em produção.,"Nível 1 — Conceito: SPACE versus RLSE em JCL define diferença prática entre space e rlse, mostrando quando cada um faz mais sentido
Nível 2 — Operação: em ambiente batch, o uso correto de SPACE versus RLSE influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar SPACE versus RLSE, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize SPACE versus RLSE com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
Mainframe,JCL/Segurança,Como diagnosticar problema relacionado a dataset not found? #492,"Mostre sinais, causas prováveis e passos de correção.","Nível 1 — Conceito: dataset not found em JCL deve ser entendido como recurso de controle, alocação ou execução conforme o contexto do job
Nível 2 — Operação: em ambiente batch, o uso correto de dataset not found influencia alocação, controle de execução, legibilidade do job e capacidade de diagnóstico quando algo falha.
Nível 3 — Prática: ao configurar dataset not found, avalie volume de dados, necessidade de catálogo, possibilidade de restart, concorrência com outros jobs e mensagens esperadas no spool.
Nível 4 — Erros comuns: valores incompatíveis, suposição errada sobre catálogo ou permissão, ausência de dataset pré-existente, combinação ruim com DISP/SPACE/DCB e leitura superficial do JESMSGLG/JESJCL.
Nível 5 — Critério sênior: em produção, padronize dataset not found com convenções do site, documente exceções, pense em rerun seguro e valide o comportamento real pelo RC, por mensagens IEC/IEF e pelo conteúdo gerado."
