space,subspace,title,prompt,answer
mainframe,cics/arquivos,CICS 462 - Syncpoint,"Como o SYNCPOINT afeta updates em arquivos e filas? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: SYNCPOINT confirma ou desfaz unidades de trabalho que envolvem arquivos, filas e outros recursos recuperáveis. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/filas,CICS 463 - Tsq,"Quando usar Temporary Storage Queue no CICS? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: TSQ é útil para armazenamento temporário com leitura e regravação por item, inclusive entre tarefas se configurado adequadamente. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/filas,CICS 464 - Tdq,"Quando usar Transient Data Queue no CICS? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: TDQ é indicada para fluxo sequencial de saída ou entrada, especialmente quando a aplicação não precisa alterar itens já gravados. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/tratamento,CICS 465 - Resp Resp2,"Como RESP e RESP2 devem ser usados em programas CICS? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: RESP e RESP2 tornam o tratamento explícito, evitando depender apenas de abends ou de condições implícitas. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/tratamento,CICS 466 - Handle Condition,"Quando HANDLE CONDITION é útil e quando pode atrapalhar? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: HANDLE CONDITION ajuda em fluxos previsíveis, mas pode dificultar leitura se espalhar desvios demais pela rotina. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/memória,CICS 467 - Bms,"Qual é o papel do BMS na construção de mapas de tela? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: BMS descreve atributos de tela, campos de entrada e saída e reduz trabalho manual de formatação de terminal. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/memória,CICS 468 - Mapset,"Como mapset, map e symbolic map se relacionam? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: O mapset agrupa mapas; cada map descreve a tela; o symbolic map fornece a estrutura COBOL usada no programa. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/desempenho,CICS 469 - Quase Reentrancy,"Por que quase-reentrancy é importante em CICS? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Quase-reentrancy permite múltiplas tasks compartilharem o mesmo código sem corromper áreas mutáveis indevidas. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/desempenho,CICS 470 - Storage,"Quais práticas ajudam a reduzir uso de storage em aplicações CICS? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Reduzir armazenamento passa por liberar áreas cedo, evitar payload exagerado e usar estruturas temporárias de forma disciplinada. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/segurança,CICS 471 - Resource Security,"Como a segurança de transações e recursos normalmente é controlada em CICS? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: A segurança costuma ser definida por perfis de transação, arquivos, filas e comandos, geralmente integrados a RACF ou equivalente. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/depuração,CICS 472 - Abend,"Como você investiga um abend AEI9, ASRA ou AEY9? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: A investigação começa pelo código de abend, PSW/offset, dump, último comando executado e correlação com logs da região. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/integração,CICS 473 - Db2,"Como um programa CICS normalmente interage com DB2? Considere o contexto 19 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: A integração com DB2 ocorre por SQL embutido, controle transacional coordenado e atenção ao tempo de resposta por unidade lógica. | Nível 2: No cenário 19, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
