space,subspace,title,prompt,answer
Perguntas Estudo,CICS,CICS Prática 845,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 845)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 846,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 846)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 847,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 847)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 848,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 848)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 849,Como reorganizar um VSAM KSDS (pergunta 849)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 850,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 850)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 851,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 851)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 852,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 852)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 853,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 853)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 854,Como reorganizar um VSAM KSDS (pergunta 854)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 855,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 855)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 856,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 856)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 857,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 857)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 858,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 858)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 859,Como reorganizar um VSAM KSDS (pergunta 859)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 860,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 860)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 861,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 861)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 862,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 862)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 863,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 863)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 864,Como reorganizar um VSAM KSDS (pergunta 864)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 865,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 865)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 866,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 866)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 867,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 867)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 868,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 868)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 869,Como reorganizar um VSAM KSDS (pergunta 869)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 870,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 870)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 871,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 871)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 872,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 872)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 873,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 873)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 874,Como reorganizar um VSAM KSDS (pergunta 874)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 875,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 875)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 876,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 876)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 877,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 877)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 878,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 878)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 879,Como reorganizar um VSAM KSDS (pergunta 879)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 880,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 880)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 881,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 881)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 882,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 882)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
